Advanced Telemetry Systems' R4520C Series Receiver-Data Logger
Csv Data File: C:\Users\ODELLA\Desktop\R4520C_9_07_2023_8_54_42_Stewart system_Sept 6_MR.csv
 Generated: 9/07/2023
Program: ATSWinRec_R4520C,Version: R4520C_3.0.26.18869,Source:PC
                                                  
                                                  
Date,Sec,Fr,Sig,Code,NumDet,NumMort,Latitude,Longitude,GpsAge,PrmNum,
08/23/23 8:57,24,150054,84,34,1,0,60.69181000,-135.03722167,01,1,
08/23/23 8:57,24,150054,117,13,1,0,60.69181000,-135.03722167,01,1,
08/23/23 8:57,26,150054,91,34,1,0,60.69133667,-135.03588000,01,1,
08/23/23 8:57,27,150054,121,13,1,0,60.69109500,-135.03521500,01,1,
08/23/23 8:57,27,150054,92,34,1,0,60.69109500,-135.03521500,01,1,
08/23/23 8:57,27,150054,108,13,1,0,60.69109500,-135.03521500,01,1,
08/23/23 8:57,27,150054,92,34,1,0,60.69109500,-135.03521500,01,1,
08/23/23 8:57,28,150054,92,34,1,0,60.69085000,-135.03455500,01,1,
08/23/23 8:57,29,150054,95,34,1,0,60.69060167,-135.03390000,01,1,
08/23/23 8:57,29,150054,102,13,1,0,60.69060167,-135.03390000,01,1,
08/23/23 8:57,30,150054,89,34,1,0,60.69035000,-135.03325000,01,1,
08/23/23 8:57,30,150054,87,13,1,0,60.69035000,-135.03325000,01,1,
08/23/23 8:57,32,150054,87,34,1,0,60.68984000,-135.03195833,00,1,
08/23/23 8:57,32,150054,87,13,1,0,60.68984000,-135.03195833,00,1,
08/23/23 8:57,33,150054,85,34,1,0,60.68958167,-135.03131500,01,1,
08/23/23 8:57,33,150054,106,13,1,0,60.68958167,-135.03131500,01,1,
08/23/23 8:57,34,150054,108,13,1,0,60.68931833,-135.03067667,01,1,
08/23/23 8:57,35,150054,85,34,1,0,60.68905500,-135.03004167,01,1,
08/23/23 8:57,35,150054,107,13,1,0,60.68905500,-135.03004167,01,1,
08/23/23 8:57,36,150054,90,34,1,0,60.68878667,-135.02941333,01,1,
08/23/23 8:57,36,150054,87,13,1,0,60.68878667,-135.02941333,01,1,
08/23/23 8:57,36,150054,92,34,1,0,60.68878667,-135.02941333,01,1,
08/23/23 8:57,38,150054,100,13,1,0,60.68824333,-135.02817000,01,1,
08/23/23 8:57,39,150054,92,34,1,0,60.68796833,-135.02755667,01,1,
08/23/23 8:57,39,150054,98,13,1,0,60.68796833,-135.02755667,01,1,
08/23/23 8:57,40,150054,91,34,1,0,60.68769167,-135.02694500,01,1,
08/23/23 8:57,40,150054,98,13,1,0,60.68769167,-135.02694500,01,1,
08/23/23 8:57,41,150054,87,13,1,0,60.68741333,-135.02634000,01,1,
08/23/23 8:57,41,150054,85,34,1,0,60.68741333,-135.02634000,01,1,
08/23/23 8:57,43,150054,87,13,1,0,60.68713500,-135.02573833,01,1,
08/23/23 8:57,44,150054,82,34,1,0,60.68685333,-135.02514000,01,1,
08/23/23 8:57,44,150054,82,34,1,0,60.68685333,-135.02514000,01,1,
